#,CAS Number,SMILES
5793,789-07-1,[O-][N+](=O)c1cc2ccc3cccc4ccc(c1)c2c34
5794,16169-16-7,ONc1ccc(cc1)[N+]([O-])=O
5795,74518-99-3,CC(C)(C)c1ccc(C=Cc2ccc(N)cc2)cc1
5796,1794-84-9,[O-][N+](=O)CCl
5797,90-00-6,CCc1ccccc1O
5798,4543-95-7,CCCCNCCCCO
5799,7227-92-1,CN(C)\N=N\c1ccc(cc1)[N+]([O-])=O
5800,19666-30-9,CC(C)Oc1cc(N2N=C(OC2=O)C(C)(C)C)c(Cl)cc1Cl
5801,104226-21-3,Cc1cc(ccc1N=Nc1ccc(N)cc1)N(CCO)CCO
5802,7314-08-1,Cc1ccc(C=Cc2ccc(N)cc2)cc1
5803,134682-95-4,CCCC[C@H](CC)COC(=O)c1ccc(N(C)C)c(c1)[N+]([O-])=O
5804,30835-61-1,COc1cc2C(=O)CCc2c2c(C)cc3ccccc3c12
5805,86315-52-8,COc1cc(ccc1-c1nc2ccncc2[nH]1)[S+](C)[O-]
5806,79-09-4,CCC(O)=O
5807,91991-18-3,CC(=O)Nc1snc2ccc(Cl)cc12
5808,56548-64-2,CCN(CC)c1cc(NC(C)=O)c(cc1OC)N=Nc1c(Br)cc(cc1[N+]([O-])=O)[N+]([O-])=O
5809,1303-00-0,[Ga]#[As]
5810,95-82-9,Nc1cc(Cl)ccc1Cl
5811,353-59-3,FC(F)(Cl)Br
5812,40809-41-4,CCC(CCCC(O)=O)COC(=O)c1ccccc1C(O)=O
5813,131-73-7,[O-][N+](=O)c1cc(c(Nc2c(cc(cc2[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)c(c1)[N+]([O-])=O)[N+]([O-])=O
5814,534-22-5,Cc1ccco1
5815,7151-65-7,CC(=O)N(Cl)c1ccc2c(Cc3ccccc3-2)c1
5816,1069-55-2,CC(C)COC(=O)C(=C)C#N
5817,56-81-5,OCC(O)CO
5818,471-34-1,[Ca+2].[O-]C([O-])=O
5819,127128-50-1,CC\C=C\C=C\C=C\C=C\OC[C@H](O)CO
5820,9003-01-4,OC(=O)C=C |Polymer
5821,16387-26-1,CC1(CO1)C(Cl)(Cl)Cl
5822,143343-83-3,COc1ccc(CNCC(O)COc2ccc3nc(O)ccc3c2)cc1OC
5823,50283-78-8,CCN(CC)CCNc1ccc(COC(=O)c2ccco2)c2Sc3ccccc3C(=O)c12
5824,100-01-6,Nc1ccc(cc1)[N+]([O-])=O
5825,61785-70-4,[O-][N+](=O)c1ccc(N2CCN(CC2)c2ccccc2)c2c1no[n+]2[O-]
5826,92758-43-5,Nc1ccc2ccc3cc4ccccc4c4ccc1c2c34
5827,36791-04-5,NC(=O)c1ncn(n1)[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O
5828,87812-99-5,[O-][N+](=O)c1cccc2oc3ccccc3c21
5829,125369-79-1,Clc1ccccc1/C(=C/C=C\c1ccccc1)C#N
5830,13810-83-8,OC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(O)=O
5831,62783-50-0,CN(Cc1ccc(C)cc1)N=O
5832,78-83-1,CC(C)CO
5833,19408-46-9,CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1NC(=N)C(O)=O
5834,87-69-4,OC(C(O)C(O)=O)C(O)=O
5835,7203-89-6,CN(C)\N=N\c1ccc(C)cc1
5836,54235-20-0,Oc1cc2c3ccccc3c3cccc(c1[N+]([O-])=O)c32
5837,51325-35-0,CC(=O)Nc1nc(NC(C)=O)nc(n1)-c1ccc(o1)[N+]([O-])=O
5838,1892-54-2,Nc1ccc2ccc3ccccc3c2c1
5839,120-62-7,CCCCCCCC[S+]([O-])C(C)Cc1ccc2OCOc2c1
5840,145679-85-2,Cc1cc2CCCc2c2ccc3C(O)C(O)C4OC4c3c12
5841,37393-11-6,OCc1c(OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O)cc2C(=O)c3ccccc3C(=O)c2c1O
5842,17948-33-3,CN1c2ccccc2C(=O)c2c(O)cc3OC(Cc3c12)C(C)=C
5843,531-18-0,OCN(CO)c1nc(nc(n1)N(CO)CO)N(CO)CO
5844,1122-54-9,CC(=O)c1ccncc1
5845,100-17-4,COc1ccc(cc1)[N+]([O-])=O
5846,1074-12-0,O=CC(=O)c1ccccc1
5847,50935-04-1,C[C@H]1O[C@@H](C[C@@H](N)[C@H]1O)O[C@@H]1C[C@](O)(Cc2c(O)c3C(=O)c4cccc(O)c4C(=O)c3c(O)c12)C(C)=O
5848,141-46-8,OCC=O
5849,115664-51-2,Oc1ccc2ccc3ccc(c4c5ccccc5c1c2c34)[N+]([O-])=O
5850,3034-38-6,[O-][N+](=O)c1c[nH]cn1
5851,51274-68-1,Oc1cc(Cl)c(cc1Cl)-c1cc(Cl)ccc1Cl
5852,71-58-9,CC1CC2C(CCC3(C)C2CCC3(OC(C)=O)C(C)=O)C2(C)CCC(=O)C=C12
5853,143603-72-9,CCOC(=O)c1[nH]c2ccccc2c1\N=C\c1ccc(cc1)[N+]([O-])=O
5854,91-17-8,C1CCC2CCCCC2C1
5855,106-96-7,BrCC#C
5856,98447-34-8,CCCC(=O)Nc1snc2cc(Cl)ccc12
5857,27080-42-8,NC(=O)NCCNc1ccc(cc1)[N+]([O-])=O
5858,793-24-8,CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1
5859,Invalid CAS number: 0-10-2,CN1c2ccccc2C(=O)c2c(O)cc3O[C@H](Cc3c12)C(C)=C
5860,5344-87-6,CC(C)(C)[C@H](Br)C(=O)Nc1ccccc1
5861,35144-55-9,OC(=O)C[C@@H](NC(=O)COc1ccc(Cl)cc1Cl)C(O)=O
5862,592-31-4,CCCCNC(N)=O
5863,144-82-1,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
5864,Invalid CAS number: 0-16-3,CC[C@@]1(O)C[C@H](O)c2c(O)c3C(=O)c4c(O)cccc4C(=O)c3cc2[C@@H]1C(=O)OC
5865,152-84-1,O[C@@H]1CO[C@H](OC[C@H]2O[C@H](Oc3ccc4C(=O)c5ccccc5C(=O)c4c3O)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H]1O
5866,133762-86-4,NC1C=CN(CC(O)CN=[N+]=[N-])C(=O)N=1
5867,135-73-9,BrCC(=O)c1ccc(cc1)-c1ccccc1
5868,484-47-9,c1ccc(cc1)-c1nc(-c2ccccc2)c([nH]1)-c1ccccc1
5869,59-49-4,O=C1Nc2ccccc2O1
5870,146177-59-5,Cc1c(C)c2c(nc(N)n2C)c2nccnc12
5871,24463-15-8,OCc1ccc2ccc3cccc4ccc1c2c34
5872,4196-86-5,O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1
5873,2847-30-5,COc1nccnc1C
5874,55984-51-5,CN(CC(C)=O)N=O
5875,81593-15-9,ClN1[C@H]2[C@H]1c1ccccc1-c1ccccc21
5876,97-88-1,CCCCOC(=O)C(C)=C
5877,63019-38-5,Oc1cccc2c1ccc1c3ccccc3ccc21
5878,3252-43-5,BrC(Br)C#N
5879,1169-60-4,COC(=O)c1cc2OCOc2c2c3cccc(OC)c3cc(c12)[N+]([O-])=O
5880,99-59-2,COc1ccc(cc1N)[N+]([O-])=O
5881,105361-86-2,O=Nc1cccc(c1)-c1ccccc1
5882,98451-51-5,Nc1cccc(c1CO)[N+]([O-])=O
5883,111-88-6,CCCCCCCCS
5884,192705-54-7,CC(=O)Nc1ccc2c3cc(O)ccc3c3cccc1c32
5885,77784-21-5,COc1ccc2c(cc3N(C)C(=O)C(=O)c4cc5OCOc5c2c34)c1OC
5886,482-35-9,OCC1OC(OC2C(=O)c3c(O)cc(O)cc3OC=2c2ccc(O)c(O)c2)C(O)C(O)C1O
5887,13256-32-1,CNC(=O)N(C)N=O
5888,75-27-4,ClC(Cl)Br
5889,3719-37-7,OC1C(O)c2cc3ccccc3cc2-c2ccccc12
5890,1646-75-9,CSC(C)(C)C=NO
5891,641-90-7,Cc1cc2C(=O)c3cc(O)cc(O)c3C(=O)c2c(O)c1O
5892,1728-95-6,COc1ccc(cc1)-c1nc(-c2ccccc2)c([nH]1)-c1ccccc1
5893,81-07-2,O=C1NS(=O)(=O)c2ccccc12
5894,5000-65-7,COc1cccc(c1)C(=O)CBr
5895,103-41-3,O=C(OCc1ccccc1)\C=C\c1ccccc1
5896,1622-62-4,CN1C(=O)CN=C(c2ccccc2F)c2cc(ccc12)[N+]([O-])=O
5897,56715-28-7,C1O[C@H]1COc1cccc2ccccc12
5898,110-80-5,CCOCCO
5899,25322-68-3,CCO |Polymer
5900,830-07-9,[O-][N+](=O)\C=C\c1ccc(o1)[N+]([O-])=O
5901,16664-45-2,Cc1cc(C)c2ccc3ccccc3c2c1
5902,94-36-0,O=C(OOC(=O)c1ccccc1)c1ccccc1
5903,10094-45-8,CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC\C=C\CCCCCCCC
5904,1195-92-2,CC(=C)C1CCC2(C)OC2C1
5905,155014-05-4,Nc1cccc2ncc(F)cc12
5906,91-58-7,Clc1ccc2ccccc2c1
5907,105149-00-6,CC(=O)O[C@]1(CC[C@H]2[C@H]3C=C(Cl)C4=CC(=O)OC[C@]4(C)[C@H]3CC[C@]21C)C(C)=O
5908,111990-49-9,Cc1ccc(CC[C@@H]2CO2)cc1
5909,2186-24-5,Cc1ccc(OC[C@H]2CO2)cc1
5910,110-49-6,COCCOC(C)=O
5911,3198-41-2,Nc1cccc2cc3CCCCc3nc12
5912,146177-60-8,Cc1cnc2c(C)c(C)c3c(nc(N)n3C)c2n1
5913,544-16-1,CCCCON=O
5914,75-17-2,ON=C
5915,91991-21-8,CCCC(=O)Nc1snc2ccc(Cl)cc12
5916,4189-44-0,NC(N)=S(=O)=O
5917,72-54-8,ClC(Cl)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
5918,Invalid CAS number: 0-04-9,C[C@H]1C[C@@H](CC(C)(C)C1)OC(=O)c1ccccc1O
5919,607-59-0,CN(C)c1ccc(cc1)N=Nc1cccc2ccccc21
5920,7597-18-4,[O-][N+](=O)c1ccc2cn[nH]c2c1
5921,10353-99-8,[O-][N+](=O)c1ccc2C=Cc3cccc1c32
5922,5589-96-8,OC(=O)C(Cl)Br
5923,5397-31-9,CCCCC(CC)COCCCN
5924,1795-83-1,CC(=O)N(O)c1ccccc1
5925,8001-35-2,ClC1CC2C(C1Cl)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
5926,107-99-3,CN(C)CCCl
5927,107-30-2,COCCl
5928,112-85-6,CCCCCCCCCCCCCCCCCCCCCC(O)=O
5929,84174-24-3,CN(Cc1ccc(cc1)[N+]([O-])=O)N=O
5930,25058-17-7,CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1
5931,66-71-7,c1cnc2c(c1)ccc1cccnc12
5932,94887-71-5,Nc1c(O)cc(Cc2cc(Cl)c(N)c(OS(O)(=O)=O)c2)cc1Cl
5933,1733-13-7,CN=C1C=CC(C=C1)=C(c1ccc(cc1)N(C)C)c1ccc(cc1)N(C)C
5934,2404-44-6,CCCCCCCC[C@H]1CO1
5935,61421-83-8,Oc1ccc(Nc2c3ccccc3nc3ccccc23)cc1
5936,Invalid CAS number: 0-12-3,CCOC(=O)C[C@@H](SP(=S)(OC)OC)C(=O)OCC
5937,110-17-8,OC(=O)C=CC(O)=O
5938,96337-40-5,CCN=[N+](C)[O-]
5939,98-46-4,[O-][N+](=O)c1cccc(c1)C(F)(F)F
5940,Invalid CAS number: 0-20-9,CC(C)CC[C@H](C)Nc1ccc(N[C@@H](C)CCC(C)C)cc1
5941,1192-62-7,CC(=O)c1ccco1
5942,88552-47-0,ClC1=CC(=O)C(Cl)(Cl)C1=O
5943,25799-70-6,COc1ccc(c2c(NCCCN(C)C)c3ccccc3nc12)[N+]([O-])=O
5944,5836-85-1,COc1cc2C(=O)CCc2c2ccc3ccccc3c12
5945,540-63-6,SCCS
5946,129541-01-1,COC(=O)CNC(=O)C(CSCCCl)NC(=O)CCC(N)C(O)=O
5947,122587-23-9,CC1(OC(=C(Cl)C1Cl)[N+]([O-])=O)C(O)=O
5948,83-26-1,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O
5949,2902-96-7,C[C@H](CO)[N+]([O-])=O
5950,37515-51-8,Oc1cc2c3ccccc3ccc2c2ccccc12
5951,3626-28-6,[Na+].[Na+].Nc1c(\N=N\c2ccc(cc2)-c2ccc(cc2)\N=N\c2ccc(O)cc2)c(cc2cc(c(\N=N\c3ccccc3)c(O)c12)S([O-])(=O)=O)S([O-])(=O)=O
5952,Invalid CAS number: 36-50-1,Cc1cc(C)cc(c1)[N+]([O-])=O
5953,2578-75-8,CC(=O)Nc1nnc(s1)-c1ccc(o1)[N+]([O-])=O
5954,3845-76-9,CN(C)CCCNC(=O)C=C
5955,99-99-0,Cc1ccc(cc1)[N+]([O-])=O
5956,90098-04-7,OC(=O)C(Cc1cc(O)nc2ccccc12)NC(=O)c1ccc(Cl)cc1
5957,122-39-4,N(c1ccccc1)c1ccccc1
5958,13463-67-7,O=[Ti]=O
5959,15131-84-7,O1C2C1c1c(ccc3ccccc31)-c1ccccc21
5960,14918-69-5,Oc1ccc(O)c2C(=O)C(Cl)=C(Cl)C(=O)c12
5961,3546-41-6,CN(C)c1ccc2c(ccc(C=Cc3cc(C)n(c3C)-c3ccccc3)[n+]2C)c1.CN(C)c1ccc2c(ccc(C=Cc3cc(C)n(c3C)-c3ccccc3)[n+]2C)c1.Oc1c(cc2ccccc2c1Cc1c(O)c(cc2ccccc12)C([O-])=O)C([O-])=O
5962,2872-48-2,COc1cc(N)c2C(=O)c3ccccc3C(=O)c2c1N
5963,849-55-8,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1
5964,39965-42-9,CC(C)(C)NC(=O)\C=C\c1ccc(o1)[N+]([O-])=O
5965,50474-48-1,ONc1ncnc2c1ncn2Cc1ccccc1
5966,Invalid CAS number: 0-01-3,C[C@H](O)CN(C[C@H](C)O)C[C@H](C)O
5967,16423-19-1,C[C@H]1CCC[C@]2(C)CCCC[C@@]12O
5968,96-29-7,CCC(C)=NO
5969,149127-58-2,CCCN=NC(C)(C)OO
5970,132742-02-0,[O-][N+](=O)c1c2C=CCCc2c2ccc3cccc4ccc1c2c34
5971,140-56-7,[Na+].CN(C)c1ccc(cc1)N=NS([O-])(=O)=O
5972,50-34-0,[Br-].CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc12)C(C)C
5973,2873-97-4,CC(=O)CC(C)(C)NC(=O)C=C
5974,105-45-3,COC(=O)CC(C)=O
5975,14882-18-9,[OH-].[Bi+3].[O-]C(=O)c1ccccc1[O-]
5976,574-25-4,OC[C@@H]1O[C@@H]([C@H](O)[C@@H]1O)n1cnc2c(S)ncnc21
5977,55936-77-1,CN(OC(C)=O)c1ccc(cc1)N=Nc1ccccc1
5978,7632-00-0,[Na+].[O-]N=O
5979,131229-64-6,CCCCON(OC(C)=O)C(=O)c1ccc(cc1)[N+]([O-])=O
5980,113163-21-6,O[C@@H]1C=Cc2c(ccc3cccnc32)[C@H]1O
5981,1576-87-0,CC\C=C\C=O
5982,6232-91-3,COc1ccc2[nH]c(N)nc2c1
5983,29590-42-9,CC(C)CCCCCOC(=O)C=C
5984,61734-88-1,CCN(CCCO)N=O
5985,26091-73-6,CC1(C)O[C@@H]1COc1c2C=CC(=O)Oc2cc2occc12
5986,86-50-0,COP(=S)(OC)SCN1N=Nc2ccccc2C1=O
5987,103554-58-1,CN(C)CCNC(=O)c1cccc2C(=O)c3ccccc3Nc12
5988,27591-97-5,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2
5989,149862-55-5,CCCCNc1snc2ccccc12
5990,52171-92-3,Cc1cccc2c1cc(C)c1c3ccccc3ccc21
5991,78-86-4,CCC(C)Cl
5992,2390-59-2,[Cl-].CCN(CC)c1ccc(cc1)C(c1ccc(cc1)N(CC)CC)=C1C=CC(C=C1)=[N+](CC)CC
5993,77061-58-6,CN(C)c1ccc(cc1)N=Nc1n(C)cc[n+]1C
5994,132335-20-7,N1[C@@H]2[C@H]1c1c3ccccc3c3ccccc3c1-c1ccccc21
5995,145627-69-6,Cc1cc2CCCc2c2ccc3C(O)C(O)C=Cc3c12
5996,Invalid CAS number: 0-02-9,C[C@H](CCN(C)C)N(C)C
5997,60254-83-3,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CN)C(O)=O
5998,7782-63-0,[Fe+2].[O-]S([O-])(=O)=O
5999,35572-78-2,Cc1c(N)cc(cc1[N+]([O-])=O)[N+]([O-])=O
6000,135086-94-1,COc1ccc(\C=N\N2N=Nc3c([nH]c4ccccc43)C2=O)cc1
6001,6483-86-9,OS(=O)(=O)c1ccc2C(=O)c3c(cccc3[N+]([O-])=O)C(=O)c2c1
6002,3896-11-5,Cc1cc(c(O)c(c1)C(C)(C)C)-n1nc2ccc(Cl)cc2n1
6003,1123-85-9,CC(CO)c1ccccc1
6004,140-03-4,CCCCCCC(CC=CCCCCCCCC(=O)OC)OC(C)=O
6005,16310-69-3,C1CCc2c(C1)ccc1cc3CCc4ccccc4-c3cc21
6006,491-64-5,COc1ccc2Oc3cc(O)cc(O)c3C(=O)c2c1
6007,86412-49-9,CC(=O)N(O)c1ccc(Cl)c(Cl)c1
6008,872-50-4,CN1CCCC1=O
6009,72869-86-4,CC(CCNC(=O)OCCOC(=O)C(C)=C)CC(C)(C)CNC(=O)OCCOC(=O)C(C)=C
6010,1070-66-2,CCCCC(=C)C=O
6011,147974-61-6,CC(=O)c1cc(Cc2ccc(N)c(c2)C(C)=O)ccc1N
6012,3416-21-5,Cc1ccc2cc3-c4ccccc4[C@@H]4O[C@@H]4c3c3CCc1c32
6013,1024-57-3,ClC1C2OC2C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
6014,105-13-5,COc1ccc(CO)cc1
6015,85-40-5,O=C1NC(=O)[C@@H]2CC=CC[C@@H]21
6016,4424-03-7,Oc1ccc2c(Oc3cc(O)ccc3C32OS(=O)(=O)c2ccccc23)c1
6017,86-00-0,[O-][N+](=O)c1ccccc1-c1ccccc1
6018,15993-42-7,COc1ccc(Cl)cc1NC(=O)C(N=Nc1ccc(cc1OC)[N+]([O-])=O)C(C)=O
6019,137-07-5,Nc1ccccc1S
6020,1072-43-1,CC1CS1
6021,134998-78-0,CC(=O)Oc1c(OC(C)=O)c2c(ccc3c4ccccc4c4cccc1c4c32)[N+]([O-])=O
6022,142438-64-0,CCC1[C@@H](C)OC(=O)C=1C(=O)OC
6023,32588-76-4,Brc1c(Br)c(Br)c2C(=O)N(CCN3C(=O)c4c(Br)c(Br)c(Br)c(Br)c4C3=O)C(=O)c2c1Br
6024,67019-30-1,CN(C(C)=O)c1snc2ccccc21
6025,191861-18-4,Fc1cnc2c(ccc3ncc(F)cc32)c1
6026,78-75-1,C[C@H](Br)CBr
6027,112-95-8,CCCCCCCCCCCCCCCCCCCC
6028,39277-41-3,COc1cc(O)c2c(O)c3C(=O)C4(O)C(=O)C(C(N)=O)=C(O)CC4(O)C(O)c3c3CC4(C(C)=CCCC4(C)C)c1c32
6029,301-13-3,CCCCC(CC)COP(OCC(CC)CCCC)OCC(CC)CCCC
6030,341-69-5,CN(C)CCO[C@@H](c1ccccc1)c1ccccc1C
6031,72-33-3,COc1ccc2C3CCC4(C)C(CCC4(O)C#C)C3CCc2c1
6032,90817-34-8,CNc1nc(OC)ccc1N
6033,2400-17-1,CNc1snc2ccccc12
6034,26541-51-5,O=NN1CCSCC1
6035,112022-10-3,CN(C)CCNC(=O)c1cccc2Oc3ccccc3Oc21
6036,580-22-3,Nc1ccc2ccccc2n1
6037,62-33-9,[Na+].[Na+].[Ca+2].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
6038,1574-41-0,C\C=C/C=C
6039,357204-49-0,Cc1cccc(c1)C(=O)ON(OCc1ccccc1)C(=O)c1ccccc1
6040,115044-41-2,Cc1cnc2ccc3c(nc(NO)n3C)c2n1
6041,128531-59-9,CCN(CC)C(=S)SSCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O
6042,872-05-9,CCCCCCCCC=C
6043,117-05-5,Clc1cccc2C(=O)c3c(NC(=O)c4ccccc4)cccc3C(=O)c12
6044,120-22-9,CCN(CC)c1ccc(cc1)N=O
6045,279242-12-5,CCCCc1ccc(cc1)-c1ccc(cc1)[N+]([O-])=O
6046,548-42-5,CN1CC(C)=C[C@H]2[C@H]1Cc1c[nH]c3cccc2c13
6047,67634-00-8,CC(C)CCOCC(=O)OCC=C
6048,1445-69-8,O=C1NNC(=O)c2ccccc12
6049,612-82-8,[Cl-].[Cl-].Cc1cc(ccc1[NH3+])-c1ccc([NH3+])c(C)c1
6050,68107-25-5,CC1CC2OC(=O)C(C)C2CC2(C)C(O)OC(O)CC12
6051,2541-69-7,Cc1c2ccccc2cc2c3ccccc3ccc12
6052,13366-73-9,ClC1C2(Cl)C3C4C5OC5C5C4C1(Cl)C(Cl)(C53)C2(Cl)Cl
6053,92134-94-6,OCC(O)C(O)C(O)C1SCCN1N=O
6054,106-38-7,Cc1ccc(Br)cc1
6055,61734-87-0,CC(C)(C)N(CCCCO)N=O
6056,2489-77-2,CNC(=S)N(C)C
6057,4809-35-2,CC(C)(c1ccc(OCC(O)CCl)cc1)c1ccc(OCC(O)CCl)cc1
6058,80214-83-1,CC[C@H]1OC(=O)[C@@H](C)[C@H](OC2CC(C)(OC)C(O)C(C)O2)[C@@H](C)[C@H](OC2OC(C)CC(C2O)N(C)C)[C@@](C)(O)C[C@H](C)C(=NOCOCCOC)[C@@H](C)[C@H](O)[C@@]1(C)O
6059,207-08-9,c1ccc2cc3c(cc2c1)c1cccc2cccc3c21
6060,20861-99-8,C1OC1c1ccc2ccccc2c1
6061,1239-45-8,[Br-].CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21
6062,465-42-9,CC(C=CC=C(C)C=CC(=O)C1(C)CC(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C
6063,1732-23-6,Nc1cc2ccc3cccc4ccc(c1)c2c34
6064,10019-24-6,COc1ccc(cc1)C(c1ccc(OC)cc1)=C(c1ccc(OC)cc1)c1ccc(OC)cc1
6065,146177-58-4,Cc1cc2c(nc(N)n2C)c2nc(C)c(C)nc12
6066,5447-11-0,CSCC[C@@H](NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(O)=O
6067,2467-03-0,Oc1ccc(Cc2ccccc2O)cc1
6068,478-08-0,OCc1c(O)cc2C(=O)c3ccccc3C(=O)c2c1O
6069,145763-35-5,C\C(\C=C\C=C(/C)C(=O)C12OC1C(O)(CCO)NC2=O)=C/C(C)=C\C1=CCOC1=O
6070,116-83-6,COc1ccc(N)c2C(=O)c3ccccc3C(=O)c12
6071,13417-43-1,C\C=C(/C)CCl
6072,53757-28-1,[O-][N+](=O)c1ccc(o1)-c1cscn1
6073,4801-39-2,[Cl-].CC(=O)Nc1ccccc1[NH3+]
6074,73870-33-4,O=NN1CCSC1
6075,61477-96-1,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@@H]3SC(C)(C)[C@H](N3C2=O)C(O)=O)c2ccccc2)C(=O)C1=O
6076,51630-58-1,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1
6077,3029-19-4,O=Cc1ccc2ccc3cccc4ccc1c2c34
6078,2058-46-0,[Cl-].C[NH+](C)C1C2C(O)C3C(C(=O)c4c(O)cccc4[C@]3(C)O)=C(O)C2(O)C(=O)C(C(N)=O)=C1O
6079,130-01-8,C\C=C1\CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C32
6080,19900-72-2,CCc1cc(Cc2cc(C)c(N)c(CC)c2)cc(C)c1N
6081,56-49-5,Cc1ccc2cc3c(ccc4ccccc43)c3CCc1c32
6082,12427-38-2,[Mn+2].[S-]C(=S)NCCNC([S-])=S
6083,6629-29-4,Cc1c(N)cc(N)cc1[N+]([O-])=O
6084,1622-57-7,Cn1c(N)nc2ccccc21
6085,2499-95-8,CCCCCCOC(=O)C=C
6086,59-00-7,OC(=O)c1cc(O)c2cccc(O)c2n1
6087,116911-14-9,OCC(O)C(N=[N+]=[N-])c1ccccc1
6088,115664-55-6,Oc1ccc2c(ccc3c4ccccc4c1c23)[N+]([O-])=O
6089,3058-37-5,[K+].[O-]CN=N
6090,50-35-1,O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1
6091,579-66-8,CCc1cccc(CC)c1N
6092,17057-98-6,C[C@H]1c2ccccc2-c2cccc(C)c12
6093,1953-02-2,CC(S)C(=O)NCC(O)=O
6094,6505-28-8,COc1cc(ccc1N=NC(C(C)=O)C(=O)Nc1ccccc1)-c1ccc(N=NC(C(C)=O)C(=O)Nc2ccccc2)c(OC)c1
6095,18523-47-2,OC(=O)CCN=[N+]=[N-]
6096,111574-85-7,N[C@H](CCC(=O)N[C@@H](CS/C(Cl)=C(/Cl)Cl)C(=O)NCC(O)=O)C(O)=O
6097,5280-68-2,COc1cc(NC(=O)c2cc3ccccc3c(N=Nc3cc(ccc3OC)C(=O)Nc3ccccc3)c2O)c(OC)cc1Cl
6098,77-85-0,CC(CO)(CO)CO
6099,159714-85-9,CCc1c2ccccc2cc2c3ccccc3c3Oc3c12
6100,26021-57-8,Oc1ccc2OCCNc2c1
6101,132-20-7,CN(C)CCC(c1ccccc1)c1ccccn1
6102,81-88-9,[Cl-].CCN(CC)c1ccc2c(OC3=CC(C=CC3=C2c2ccccc2C(O)=O)=[N+](CC)CC)c1
6103,117-80-6,ClC1C(=O)c2ccccc2C(=O)C=1Cl
6104,62-56-6,NC(N)=S
6105,40911-07-7,CCCCN(CCC(C)O)N=O
6106,59-87-0,NC(=O)N\N=C\c1ccc(o1)[N+]([O-])=O
6107,Invalid CAS number: 0-20-0,CCCCCCCCCCCCCCCCCC(=O)OCC1=CC=C2C(C)=CC[C@@H](C=C12)C(C)=C
6108,16110-14-8,Cc1c2C(O)C(O)C=Cc2cc2c3ccccc3ccc12
6109,58071-32-2,CC(O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(nc(N)c1C)C(CC(N)=O)NCC(N)C(N)=O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1)C(=O)NCCc1nc(cs1)-c1nc(cs1)C(=O)NCCCNCCCNC(=N)CC1CCC(Cl)CC1
6110,114488-79-8,CC12CCCC(C)(C1CCC13CC(O)(CCC21)C1(CO1)C3)C(O)=O
6111,7132-67-4,Nc1c2ccccc2nc2ccc(O)cc12
6112,518-83-2,Oc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1
6113,73215-03-9,Nc1ncnc2c1ncn2Cc1ccc(cc1)[N+]([O-])=O
6114,5615-07-6,CCN(CC)CC[NH+]([O-])c1ccc(C)c2Sc3cc(Cl)ccc3C(=O)c12
6115,149573-80-8,ONC(=O)Cc1cn(cn1)N=O
6116,33424-05-4,C1OC1c1cc2ccccc2c2ccccc12
6117,191-26-4,c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c54
6118,110-57-6,ClCC=CCCl
6119,100850-37-1,CN(CC(=O)NN)c1ccc2ccccc2c1
6120,1582-09-8,CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O
